"Date and time","Solar radiation (W/m2)(A1)"
2024-08-25T08:40:00+0900,0
2024-08-25T08:30:00+0900,0
2024-08-25T08:20:00+0900,0
2024-08-25T08:10:00+0900,0
2024-08-25T08:00:00+0900,0
2024-08-25T07:50:00+0900,0
2024-08-25T07:40:00+0900,0
2024-08-25T07:30:00+0900,0
2024-08-25T07:20:00+0900,0
2024-08-25T07:10:00+0900,0
2024-08-25T07:00:00+0900,0
2024-08-25T06:50:00+0900,0
2024-08-25T06:40:00+0900,0
2024-08-25T06:30:00+0900,2
2024-08-25T06:20:00+0900,6
2024-08-25T06:10:00+0900,40
2024-08-25T06:00:00+0900,70
2024-08-25T05:50:00+0900,104
2024-08-25T05:40:00+0900,142
2024-08-25T05:30:00+0900,178
2024-08-25T05:20:00+0900,212
2024-08-25T05:10:00+0900,250
2024-08-25T05:00:00+0900,294
2024-08-25T04:50:00+0900,328
2024-08-25T04:40:00+0900,366
2024-08-25T04:30:00+0900,438
2024-08-25T04:20:00+0900,440
2024-08-25T04:10:00+0900,494
2024-08-25T04:00:00+0900,498
2024-08-25T03:50:00+0900,530
2024-08-25T03:40:00+0900,594
2024-08-25T03:30:00+0900,594
2024-08-25T03:20:00+0900,620
2024-08-25T03:10:00+0900,654
2024-08-25T03:00:00+0900,718
2024-08-25T02:50:00+0900,210
2024-08-25T02:40:00+0900,732
2024-08-25T02:30:00+0900,788
2024-08-25T02:20:00+0900,830
2024-08-25T02:10:00+0900,846
2024-08-25T02:00:00+0900,876
2024-08-25T01:50:00+0900,186
2024-08-25T01:40:00+0900,812
2024-08-25T01:30:00+0900,836
2024-08-25T01:20:00+0900,834
2024-08-25T01:10:00+0900,844
2024-08-25T01:00:00+0900,836
2024-08-25T00:50:00+0900,838
2024-08-25T00:40:00+0900,840
2024-08-25T00:30:00+0900,898
2024-08-25T00:20:00+0900,848
2024-08-25T00:10:00+0900,840
2024-08-25T00:00:00+0900,818
2024-08-24T23:50:00+0900,834
2024-08-24T23:40:00+0900,810
2024-08-24T23:30:00+0900,796
2024-08-24T23:20:00+0900,410
2024-08-24T23:10:00+0900,922
2024-08-24T23:00:00+0900,774
2024-08-24T22:50:00+0900,840
2024-08-24T22:40:00+0900,726
2024-08-24T22:30:00+0900,762
2024-08-24T22:20:00+0900,660
2024-08-24T22:10:00+0900,602
2024-08-24T22:00:00+0900,574
2024-08-24T21:50:00+0900,548
2024-08-24T21:40:00+0900,514
2024-08-24T21:30:00+0900,480
2024-08-24T21:20:00+0900,444
2024-08-24T21:10:00+0900,410
2024-08-24T21:00:00+0900,382
2024-08-24T20:50:00+0900,346
2024-08-24T20:40:00+0900,326
2024-08-24T20:30:00+0900,266
2024-08-24T20:20:00+0900,228
2024-08-24T20:10:00+0900,190
2024-08-24T20:00:00+0900,152
2024-08-24T19:50:00+0900,120
2024-08-24T19:40:00+0900,26
2024-08-24T19:30:00+0900,22
2024-08-24T19:20:00+0900,16
2024-08-24T19:10:00+0900,8
2024-08-24T19:00:00+0900,4
2024-08-24T18:50:00+0900,0
2024-08-24T18:40:00+0900,0
2024-08-24T18:30:00+0900,0
2024-08-24T18:20:00+0900,0
2024-08-24T18:10:00+0900,0
2024-08-24T18:00:00+0900,0
2024-08-24T17:50:00+0900,0
2024-08-24T17:40:00+0900,0
2024-08-24T17:30:00+0900,0
2024-08-24T17:20:00+0900,0
2024-08-24T17:10:00+0900,0
2024-08-24T17:00:00+0900,0
2024-08-24T16:50:00+0900,0
2024-08-24T16:40:00+0900,0
2024-08-24T16:30:00+0900,0
2024-08-24T16:20:00+0900,0
2024-08-24T16:10:00+0900,0
2024-08-24T16:00:00+0900,0
2024-08-24T15:50:00+0900,0
2024-08-24T15:40:00+0900,0
2024-08-24T15:30:00+0900,0
2024-08-24T15:20:00+0900,0
2024-08-24T15:10:00+0900,0
2024-08-24T15:00:00+0900,0
2024-08-24T14:50:00+0900,0
2024-08-24T14:40:00+0900,0
2024-08-24T14:30:00+0900,0
2024-08-24T14:20:00+0900,0
2024-08-24T14:10:00+0900,0
2024-08-24T14:00:00+0900,0
2024-08-24T13:50:00+0900,0
2024-08-24T13:40:00+0900,0
2024-08-24T13:30:00+0900,0
2024-08-24T13:20:00+0900,0
2024-08-24T13:10:00+0900,0
2024-08-24T13:00:00+0900,0
2024-08-24T12:50:00+0900,0
2024-08-24T12:40:00+0900,0
2024-08-24T12:30:00+0900,0
2024-08-24T12:20:00+0900,0
2024-08-24T12:10:00+0900,0
2024-08-24T12:00:00+0900,0
2024-08-24T11:50:00+0900,0
2024-08-24T11:40:00+0900,0
2024-08-24T11:30:00+0900,0
2024-08-24T11:20:00+0900,0
2024-08-24T11:10:00+0900,0
2024-08-24T11:00:00+0900,0
2024-08-24T10:50:00+0900,0
2024-08-24T10:40:00+0900,0
2024-08-24T10:30:00+0900,0
2024-08-24T10:20:00+0900,0
2024-08-24T10:10:00+0900,0
2024-08-24T10:00:00+0900,0
2024-08-24T09:50:00+0900,0
2024-08-24T09:40:00+0900,0
2024-08-24T09:30:00+0900,0
2024-08-24T09:20:00+0900,0
2024-08-24T09:10:00+0900,0
2024-08-24T09:00:00+0900,0
2024-08-24T08:50:00+0900,0
2024-08-24T08:40:00+0900,0
2024-08-24T08:30:00+0900,0
2024-08-24T08:20:00+0900,0
2024-08-24T08:10:00+0900,0
2024-08-24T08:00:00+0900,2
2024-08-24T07:50:00+0900,0
2024-08-24T07:40:00+0900,0
2024-08-24T07:30:00+0900,0
2024-08-24T07:20:00+0900,0
2024-08-24T07:10:00+0900,0
2024-08-24T07:00:00+0900,0
2024-08-24T06:50:00+0900,0
2024-08-24T06:40:00+0900,0
2024-08-24T06:30:00+0900,0
2024-08-24T06:20:00+0900,8
2024-08-24T06:10:00+0900,20
2024-08-24T06:00:00+0900,20
2024-08-24T05:50:00+0900,100
2024-08-24T05:40:00+0900,136
2024-08-24T05:30:00+0900,172
2024-08-24T05:20:00+0900,212
2024-08-24T05:10:00+0900,302
2024-08-24T05:00:00+0900,96
2024-08-24T04:50:00+0900,408
2024-08-24T04:40:00+0900,398
2024-08-24T04:30:00+0900,100
2024-08-24T04:20:00+0900,338
2024-08-24T04:10:00+0900,194
2024-08-24T04:00:00+0900,556
2024-08-24T03:50:00+0900,544
2024-08-24T03:40:00+0900,606
2024-08-24T03:30:00+0900,590
2024-08-24T03:20:00+0900,374
2024-08-24T03:10:00+0900,700
2024-08-24T03:00:00+0900,246
2024-08-24T02:50:00+0900,734
2024-08-24T02:40:00+0900,218
2024-08-24T02:30:00+0900,736
2024-08-24T02:20:00+0900,540
2024-08-24T02:10:00+0900,436
2024-08-24T02:00:00+0900,294
2024-08-24T01:50:00+0900,316
2024-08-24T01:40:00+0900,1210
2024-08-24T01:30:00+0900,398
2024-08-24T01:20:00+0900,710
2024-08-24T01:10:00+0900,454
2024-08-24T01:00:00+0900,330
2024-08-24T00:50:00+0900,462
2024-08-24T00:40:00+0900,404
2024-08-24T00:30:00+0900,1106
2024-08-24T00:20:00+0900,498
2024-08-24T00:10:00+0900,432
2024-08-24T00:00:00+0900,864
2024-08-23T23:50:00+0900,356
2024-08-23T23:40:00+0900,462
2024-08-23T23:30:00+0900,356
2024-08-23T23:20:00+0900,602
2024-08-23T23:10:00+0900,760
2024-08-23T23:00:00+0900,576
2024-08-23T22:50:00+0900,340
2024-08-23T22:40:00+0900,280
2024-08-23T22:30:00+0900,444
2024-08-23T22:20:00+0900,476
2024-08-23T22:10:00+0900,380
2024-08-23T22:00:00+0900,276
2024-08-23T21:50:00+0900,234
2024-08-23T21:40:00+0900,178
2024-08-23T21:30:00+0900,222
2024-08-23T21:20:00+0900,182
2024-08-23T21:10:00+0900,100
2024-08-23T21:00:00+0900,178
2024-08-23T20:50:00+0900,108
2024-08-23T20:40:00+0900,92
2024-08-23T20:30:00+0900,34
2024-08-23T20:20:00+0900,16
2024-08-23T20:10:00+0900,28
2024-08-23T20:00:00+0900,36
2024-08-23T19:50:00+0900,22
2024-08-23T19:40:00+0900,12
2024-08-23T19:30:00+0900,10
2024-08-23T19:20:00+0900,2
2024-08-23T19:10:00+0900,2
2024-08-23T19:00:00+0900,0
2024-08-23T18:50:00+0900,0
2024-08-23T18:40:00+0900,0
2024-08-23T18:30:00+0900,0
2024-08-23T18:20:00+0900,0
2024-08-23T18:10:00+0900,0
2024-08-23T18:00:00+0900,0
2024-08-23T17:50:00+0900,0
2024-08-23T17:40:00+0900,0
2024-08-23T17:30:00+0900,0
2024-08-23T17:20:00+0900,0
2024-08-23T17:10:00+0900,0
2024-08-23T17:00:00+0900,0
2024-08-23T16:50:00+0900,0
2024-08-23T16:40:00+0900,0
2024-08-23T16:30:00+0900,0
2024-08-23T16:20:00+0900,0
2024-08-23T16:10:00+0900,0
2024-08-23T16:00:00+0900,0
2024-08-23T15:50:00+0900,0
2024-08-23T15:40:00+0900,0
2024-08-23T15:30:00+0900,0
2024-08-23T15:20:00+0900,0
2024-08-23T15:10:00+0900,0
2024-08-23T15:00:00+0900,0
2024-08-23T14:50:00+0900,0
2024-08-23T14:40:00+0900,0
2024-08-23T14:30:00+0900,0
2024-08-23T14:20:00+0900,0
2024-08-23T14:10:00+0900,0
2024-08-23T14:00:00+0900,0
2024-08-23T13:50:00+0900,0
2024-08-23T13:40:00+0900,0
2024-08-23T13:30:00+0900,0
2024-08-23T13:20:00+0900,0
2024-08-23T13:10:00+0900,0
2024-08-23T13:00:00+0900,0
2024-08-23T12:50:00+0900,0
2024-08-23T12:40:00+0900,0
2024-08-23T12:30:00+0900,0
2024-08-23T12:20:00+0900,0
2024-08-23T12:10:00+0900,0
2024-08-23T12:00:00+0900,0
2024-08-23T11:50:00+0900,0
2024-08-23T11:40:00+0900,0
2024-08-23T11:30:00+0900,0
2024-08-23T11:20:00+0900,0
2024-08-23T11:10:00+0900,0
2024-08-23T11:00:00+0900,0
2024-08-23T10:50:00+0900,0
2024-08-23T10:40:00+0900,0
2024-08-23T10:30:00+0900,0
2024-08-23T10:20:00+0900,0
2024-08-23T10:10:00+0900,0
2024-08-23T10:00:00+0900,0
2024-08-23T09:50:00+0900,0
2024-08-23T09:40:00+0900,0
2024-08-23T09:30:00+0900,0
2024-08-23T09:20:00+0900,0
2024-08-23T09:10:00+0900,0
2024-08-23T09:00:00+0900,0
2024-08-23T08:50:00+0900,0
2024-08-23T08:40:00+0900,0
2024-08-23T08:30:00+0900,0
2024-08-23T08:20:00+0900,0
2024-08-23T08:10:00+0900,0
2024-08-23T08:00:00+0900,0
2024-08-23T07:50:00+0900,0
2024-08-23T07:40:00+0900,0
2024-08-23T07:30:00+0900,0
2024-08-23T07:20:00+0900,0
2024-08-23T07:10:00+0900,0
2024-08-23T07:00:00+0900,0
2024-08-23T06:50:00+0900,0
2024-08-23T06:40:00+0900,0
2024-08-23T06:30:00+0900,0
2024-08-23T06:20:00+0900,2
2024-08-23T06:10:00+0900,6
2024-08-23T06:00:00+0900,10
2024-08-23T05:50:00+0900,18
2024-08-23T05:40:00+0900,20
2024-08-23T05:30:00+0900,32
2024-08-23T05:20:00+0900,10
2024-08-23T05:10:00+0900,28
2024-08-23T05:00:00+0900,36
2024-08-23T04:50:00+0900,38
2024-08-23T04:40:00+0900,60
2024-08-23T04:30:00+0900,68
2024-08-23T04:20:00+0900,74
2024-08-23T04:10:00+0900,38
2024-08-23T04:00:00+0900,38
2024-08-23T03:50:00+0900,40
2024-08-23T03:40:00+0900,90
2024-08-23T03:30:00+0900,88
2024-08-23T03:20:00+0900,56
2024-08-23T03:10:00+0900,16
2024-08-23T03:00:00+0900,22
2024-08-23T02:50:00+0900,38
2024-08-23T02:40:00+0900,32
2024-08-23T02:30:00+0900,56
2024-08-23T02:20:00+0900,56
2024-08-23T02:10:00+0900,26
2024-08-23T02:00:00+0900,38
2024-08-23T01:50:00+0900,26
2024-08-23T01:40:00+0900,32
2024-08-23T01:30:00+0900,20
2024-08-23T01:20:00+0900,20
2024-08-23T01:10:00+0900,28
2024-08-23T01:00:00+0900,20
2024-08-23T00:50:00+0900,12
2024-08-23T00:40:00+0900,10
2024-08-23T00:30:00+0900,12
2024-08-23T00:20:00+0900,18
2024-08-23T00:10:00+0900,22
2024-08-23T00:00:00+0900,16
