"Date and time","Solar radiation (W/m2)(A1)"
2024-09-11T04:00:00+0900,342
2024-09-11T03:50:00+0900,344
2024-09-11T03:40:00+0900,348
2024-09-11T03:30:00+0900,348
2024-09-11T03:20:00+0900,348
2024-09-11T03:10:00+0900,350
2024-09-11T03:00:00+0900,346
2024-09-11T02:50:00+0900,348
2024-09-11T02:40:00+0900,344
2024-09-11T02:30:00+0900,344
2024-09-11T02:20:00+0900,340
2024-09-11T02:10:00+0900,340
2024-09-11T02:00:00+0900,340
2024-09-11T01:50:00+0900,336
2024-09-11T01:40:00+0900,336
2024-09-11T01:30:00+0900,328
2024-09-11T01:20:00+0900,328
2024-09-11T01:10:00+0900,328
2024-09-11T01:00:00+0900,326
2024-09-11T00:50:00+0900,326
2024-09-11T00:40:00+0900,320
2024-09-11T00:30:00+0900,314
2024-09-11T00:20:00+0900,312
2024-09-11T00:10:00+0900,312
2024-09-11T00:00:00+0900,308
2024-09-10T23:50:00+0900,300
2024-09-10T23:40:00+0900,292
2024-09-10T23:30:00+0900,290
2024-09-10T23:20:00+0900,288
2024-09-10T23:10:00+0900,282
2024-09-10T23:00:00+0900,276
2024-09-10T22:50:00+0900,274
2024-09-10T22:40:00+0900,270
2024-09-10T22:30:00+0900,268
2024-09-10T22:20:00+0900,264
2024-09-10T22:10:00+0900,262
2024-09-10T22:00:00+0900,256
2024-09-10T21:50:00+0900,252
2024-09-10T21:40:00+0900,246
2024-09-10T21:30:00+0900,234
2024-09-10T21:20:00+0900,224
2024-09-10T21:10:00+0900,218
2024-09-10T21:00:00+0900,212
2024-09-10T20:50:00+0900,202
2024-09-10T20:40:00+0900,194
2024-09-10T20:30:00+0900,184
2024-09-10T20:20:00+0900,178
2024-09-10T20:10:00+0900,170
2024-09-10T20:00:00+0900,158
2024-09-10T19:50:00+0900,148
2024-09-10T19:40:00+0900,140
2024-09-10T19:30:00+0900,134
2024-09-10T19:20:00+0900,128
2024-09-10T19:10:00+0900,124
2024-09-10T19:00:00+0900,120
2024-09-10T18:50:00+0900,130
2024-09-10T18:40:00+0900,130
2024-09-10T18:30:00+0900,126
2024-09-10T18:20:00+0900,130
2024-09-10T18:10:00+0900,132
2024-09-10T18:00:00+0900,132
2024-09-10T17:50:00+0900,134
2024-09-10T17:40:00+0900,134
2024-09-10T17:30:00+0900,138
2024-09-10T17:20:00+0900,140
2024-09-10T17:10:00+0900,144
2024-09-10T17:00:00+0900,148
2024-09-10T16:50:00+0900,152
2024-09-10T16:40:00+0900,162
2024-09-10T16:30:00+0900,168
2024-09-10T16:20:00+0900,170
2024-09-10T16:10:00+0900,170
2024-09-10T16:00:00+0900,172
2024-09-10T15:50:00+0900,174
2024-09-10T15:40:00+0900,182
2024-09-10T15:30:00+0900,178
2024-09-10T15:20:00+0900,174
2024-09-10T15:10:00+0900,170
2024-09-10T15:00:00+0900,172
2024-09-10T14:50:00+0900,172
2024-09-10T14:40:00+0900,172
2024-09-10T14:30:00+0900,172
2024-09-10T14:20:00+0900,172
2024-09-10T14:10:00+0900,174
2024-09-10T14:00:00+0900,182
2024-09-10T13:50:00+0900,188
2024-09-10T13:40:00+0900,190
2024-09-10T13:30:00+0900,190
2024-09-10T13:20:00+0900,186
2024-09-10T13:10:00+0900,184
2024-09-10T13:00:00+0900,184
2024-09-10T12:50:00+0900,184
2024-09-10T12:40:00+0900,186
2024-09-10T12:30:00+0900,188
2024-09-10T12:20:00+0900,190
2024-09-10T12:10:00+0900,204
2024-09-10T12:00:00+0900,214
2024-09-10T11:50:00+0900,218
2024-09-10T11:40:00+0900,220
2024-09-10T11:30:00+0900,216
2024-09-10T11:20:00+0900,222
2024-09-10T11:10:00+0900,222
2024-09-10T11:00:00+0900,220
2024-09-10T10:50:00+0900,218
2024-09-10T10:40:00+0900,214
2024-09-10T10:30:00+0900,212
2024-09-10T10:20:00+0900,208
2024-09-10T10:10:00+0900,214
2024-09-10T10:00:00+0900,216
2024-09-10T09:50:00+0900,214
2024-09-10T09:40:00+0900,214
2024-09-10T09:30:00+0900,212
2024-09-10T09:20:00+0900,206
2024-09-10T09:10:00+0900,208
2024-09-10T09:00:00+0900,212
2024-09-10T08:50:00+0900,214
2024-09-10T08:40:00+0900,210
2024-09-10T08:30:00+0900,214
2024-09-10T08:20:00+0900,218
2024-09-10T08:10:00+0900,220
2024-09-10T08:00:00+0900,210
2024-09-10T07:50:00+0900,210
2024-09-10T07:40:00+0900,212
2024-09-10T07:30:00+0900,214
2024-09-10T07:20:00+0900,222
2024-09-10T07:10:00+0900,224
2024-09-10T07:00:00+0900,226
2024-09-10T06:50:00+0900,226
2024-09-10T06:40:00+0900,218
2024-09-10T06:30:00+0900,222
2024-09-10T06:20:00+0900,224
2024-09-10T06:10:00+0900,238
2024-09-10T06:00:00+0900,252
2024-09-10T05:50:00+0900,266
2024-09-10T05:40:00+0900,280
2024-09-10T05:30:00+0900,292
2024-09-10T05:20:00+0900,302
2024-09-10T05:10:00+0900,314
2024-09-10T05:00:00+0900,322
2024-09-10T04:50:00+0900,330
2024-09-10T04:40:00+0900,336
2024-09-10T04:30:00+0900,340
2024-09-10T04:20:00+0900,344
2024-09-10T04:10:00+0900,354
2024-09-10T04:00:00+0900,354
2024-09-10T03:50:00+0900,358
2024-09-10T03:40:00+0900,360
2024-09-10T03:30:00+0900,366
2024-09-10T03:20:00+0900,366
2024-09-10T03:10:00+0900,366
2024-09-10T03:00:00+0900,368
2024-09-10T02:50:00+0900,370
2024-09-10T02:40:00+0900,370
2024-09-10T02:30:00+0900,370
2024-09-10T02:20:00+0900,368
2024-09-10T02:10:00+0900,368
2024-09-10T02:00:00+0900,368
2024-09-10T01:50:00+0900,360
2024-09-10T01:40:00+0900,360
2024-09-10T01:30:00+0900,360
2024-09-10T01:20:00+0900,362
2024-09-10T01:10:00+0900,356
2024-09-10T01:00:00+0900,352
2024-09-10T00:50:00+0900,346
2024-09-10T00:40:00+0900,342
2024-09-10T00:30:00+0900,338
2024-09-10T00:20:00+0900,332
2024-09-10T00:10:00+0900,328
2024-09-10T00:00:00+0900,326
2024-09-09T23:50:00+0900,324
2024-09-09T23:40:00+0900,320
2024-09-09T23:30:00+0900,316
2024-09-09T23:20:00+0900,318
2024-09-09T23:10:00+0900,310
2024-09-09T23:00:00+0900,302
2024-09-09T22:50:00+0900,300
2024-09-09T22:40:00+0900,294
2024-09-09T22:30:00+0900,290
2024-09-09T22:20:00+0900,282
2024-09-09T22:10:00+0900,280
2024-09-09T22:00:00+0900,270
2024-09-09T21:50:00+0900,266
2024-09-09T21:40:00+0900,262
2024-09-09T21:30:00+0900,256
2024-09-09T21:20:00+0900,250
2024-09-09T21:10:00+0900,242
2024-09-09T21:00:00+0900,232
2024-09-09T20:50:00+0900,218
2024-09-09T20:40:00+0900,210
2024-09-09T20:30:00+0900,200
2024-09-09T20:20:00+0900,192
2024-09-09T20:10:00+0900,184
2024-09-09T20:00:00+0900,168
2024-09-09T19:50:00+0900,158
2024-09-09T19:40:00+0900,150
2024-09-09T19:30:00+0900,140
2024-09-09T19:20:00+0900,134
2024-09-09T19:10:00+0900,130
2024-09-09T19:00:00+0900,126
2024-09-09T18:50:00+0900,116
2024-09-09T18:40:00+0900,122
2024-09-09T18:30:00+0900,120
2024-09-09T18:20:00+0900,126
2024-09-09T18:10:00+0900,126
2024-09-09T18:00:00+0900,124
2024-09-09T17:50:00+0900,132
2024-09-09T17:40:00+0900,126
2024-09-09T17:30:00+0900,134
2024-09-09T17:20:00+0900,138
2024-09-09T17:10:00+0900,142
2024-09-09T17:00:00+0900,142
2024-09-09T16:50:00+0900,138
2024-09-09T16:40:00+0900,134
2024-09-09T16:30:00+0900,138
2024-09-09T16:20:00+0900,140
2024-09-09T16:10:00+0900,142
2024-09-09T16:00:00+0900,142
2024-09-09T15:50:00+0900,144
2024-09-09T15:40:00+0900,144
2024-09-09T15:30:00+0900,146
2024-09-09T15:20:00+0900,150
2024-09-09T15:10:00+0900,148
2024-09-09T15:00:00+0900,148
2024-09-09T14:50:00+0900,150
2024-09-09T14:40:00+0900,148
2024-09-09T14:30:00+0900,148
2024-09-09T14:20:00+0900,150
2024-09-09T14:10:00+0900,146
2024-09-09T14:00:00+0900,144
2024-09-09T13:50:00+0900,142
2024-09-09T13:40:00+0900,142
2024-09-09T13:30:00+0900,148
2024-09-09T13:20:00+0900,148
2024-09-09T13:10:00+0900,148
2024-09-09T13:00:00+0900,148
2024-09-09T12:50:00+0900,144
2024-09-09T12:40:00+0900,148
2024-09-09T12:30:00+0900,148
2024-09-09T12:20:00+0900,142
2024-09-09T12:10:00+0900,144
2024-09-09T12:00:00+0900,150
2024-09-09T11:50:00+0900,150
2024-09-09T11:40:00+0900,152
2024-09-09T11:30:00+0900,144
2024-09-09T11:20:00+0900,156
2024-09-09T11:10:00+0900,158
2024-09-09T11:00:00+0900,156
2024-09-09T10:50:00+0900,148
2024-09-09T10:40:00+0900,158
2024-09-09T10:30:00+0900,164
2024-09-09T10:20:00+0900,166
2024-09-09T10:10:00+0900,164
2024-09-09T10:00:00+0900,166
2024-09-09T09:50:00+0900,164
2024-09-09T09:40:00+0900,166
2024-09-09T09:30:00+0900,168
2024-09-09T09:20:00+0900,168
2024-09-09T09:10:00+0900,168
2024-09-09T09:00:00+0900,176
2024-09-09T08:50:00+0900,178
2024-09-09T08:40:00+0900,180
2024-09-09T08:30:00+0900,184
2024-09-09T08:20:00+0900,186
2024-09-09T08:10:00+0900,192
2024-09-09T08:00:00+0900,196
2024-09-09T07:50:00+0900,202
2024-09-09T07:40:00+0900,210
2024-09-09T07:30:00+0900,210
2024-09-09T07:20:00+0900,212
2024-09-09T07:10:00+0900,222
2024-09-09T07:00:00+0900,224
2024-09-09T06:50:00+0900,222
2024-09-09T06:40:00+0900,232
2024-09-09T06:30:00+0900,242
