"Date and time","Solar radiation (W/m2)(A1)"
2024-09-28T18:00:00+0900,0
2024-09-28T17:50:00+0900,0
2024-09-28T17:40:00+0900,0
2024-09-28T17:30:00+0900,0
2024-09-28T17:20:00+0900,0
2024-09-28T17:10:00+0900,0
2024-09-28T17:00:00+0900,0
2024-09-28T16:50:00+0900,0
2024-09-28T16:40:00+0900,0
2024-09-28T16:30:00+0900,0
2024-09-28T16:20:00+0900,0
2024-09-28T16:10:00+0900,0
2024-09-28T16:00:00+0900,0
2024-09-28T15:50:00+0900,0
2024-09-28T15:40:00+0900,0
2024-09-28T15:30:00+0900,0
2024-09-28T15:20:00+0900,0
2024-09-28T15:10:00+0900,0
2024-09-28T15:00:00+0900,0
2024-09-28T14:50:00+0900,0
2024-09-28T14:40:00+0900,0
2024-09-28T14:30:00+0900,0
2024-09-28T14:20:00+0900,0
2024-09-28T14:10:00+0900,0
2024-09-28T14:00:00+0900,0
2024-09-28T13:50:00+0900,0
2024-09-28T13:40:00+0900,0
2024-09-28T13:30:00+0900,0
2024-09-28T13:20:00+0900,0
2024-09-28T13:10:00+0900,0
2024-09-28T13:00:00+0900,0
2024-09-28T12:50:00+0900,0
2024-09-28T12:40:00+0900,0
2024-09-28T12:30:00+0900,0
2024-09-28T12:20:00+0900,0
2024-09-28T12:10:00+0900,0
2024-09-28T12:00:00+0900,0
2024-09-28T11:50:00+0900,0
2024-09-28T11:40:00+0900,0
2024-09-28T11:30:00+0900,0
2024-09-28T11:20:00+0900,0
2024-09-28T11:10:00+0900,0
2024-09-28T11:00:00+0900,0
2024-09-28T10:50:00+0900,0
2024-09-28T10:40:00+0900,0
2024-09-28T10:30:00+0900,0
2024-09-28T10:20:00+0900,0
2024-09-28T10:10:00+0900,0
2024-09-28T10:00:00+0900,0
2024-09-28T09:50:00+0900,0
2024-09-28T09:40:00+0900,0
2024-09-28T09:30:00+0900,0
2024-09-28T09:20:00+0900,0
2024-09-28T09:10:00+0900,0
2024-09-28T09:00:00+0900,0
2024-09-28T08:50:00+0900,0
2024-09-28T08:40:00+0900,0
2024-09-28T08:30:00+0900,0
2024-09-28T08:20:00+0900,0
