"Date and time","Solar radiation (W/m2)(A1)"
2024-09-30T23:00:00+0900,316
2024-09-30T22:50:00+0900,314
2024-09-30T22:40:00+0900,316
2024-09-30T22:30:00+0900,312
2024-09-30T22:20:00+0900,310
2024-09-30T22:10:00+0900,308
2024-09-30T22:00:02+0900,300
2024-09-30T22:00:00+0900,300
2024-09-30T21:50:00+0900,300
2024-09-30T21:40:00+0900,294
2024-09-30T21:30:00+0900,294
2024-09-30T21:20:00+0900,298
2024-09-30T21:10:00+0900,292
2024-09-30T21:00:00+0900,280
2024-09-30T20:50:00+0900,274
2024-09-30T20:40:00+0900,270
2024-09-30T20:30:00+0900,264
2024-09-30T20:20:00+0900,254
2024-09-30T20:10:00+0900,246
2024-09-30T20:00:02+0900,238
2024-09-30T20:00:00+0900,238
2024-09-30T19:50:00+0900,230
2024-09-30T19:40:00+0900,212
2024-09-30T19:30:00+0900,196
2024-09-30T19:20:00+0900,178
2024-09-30T19:10:00+0900,154
2024-09-30T19:00:00+0900,116
2024-09-30T18:50:00+0900,0
2024-09-30T18:40:00+0900,0
2024-09-30T18:30:00+0900,0
2024-09-30T18:20:00+0900,0
2024-09-30T18:10:00+0900,0
2024-09-30T18:00:02+0900,0
2024-09-30T18:00:00+0900,0
2024-09-30T17:50:00+0900,0
2024-09-30T17:40:00+0900,0
2024-09-30T17:30:00+0900,26
2024-09-30T17:20:00+0900,58
2024-09-30T17:10:00+0900,0
2024-09-30T17:00:00+0900,0
2024-09-30T16:50:00+0900,0
2024-09-30T16:40:00+0900,0
2024-09-30T16:30:00+0900,0
2024-09-30T16:20:00+0900,0
2024-09-30T16:10:00+0900,0
2024-09-30T16:00:00+0900,16
2024-09-30T15:50:00+0900,32
2024-09-30T15:40:00+0900,80
2024-09-30T15:30:00+0900,22
2024-09-30T15:20:00+0900,0
2024-09-30T15:10:00+0900,0
2024-09-30T15:00:00+0900,0
2024-09-30T14:50:00+0900,0
2024-09-30T14:40:00+0900,0
2024-09-30T14:30:00+0900,0
2024-09-30T14:20:00+0900,0
2024-09-30T14:10:00+0900,0
2024-09-30T14:00:00+0900,0
2024-09-30T13:50:00+0900,0
2024-09-30T13:40:00+0900,0
2024-09-30T13:30:00+0900,0
2024-09-30T13:20:00+0900,0
2024-09-30T13:10:00+0900,0
2024-09-30T13:00:00+0900,0
2024-09-30T12:50:00+0900,0
2024-09-30T12:40:00+0900,0
2024-09-30T12:30:00+0900,0
2024-09-30T12:20:00+0900,0
2024-09-30T12:10:00+0900,0
2024-09-30T12:00:00+0900,40
2024-09-30T11:50:00+0900,10
2024-09-30T11:40:00+0900,0
2024-09-30T11:30:00+0900,0
2024-09-30T11:20:00+0900,0
2024-09-30T11:10:00+0900,0
2024-09-30T11:00:00+0900,0
2024-09-30T10:50:00+0900,0
2024-09-30T10:40:00+0900,0
2024-09-30T10:30:00+0900,0
2024-09-30T10:20:00+0900,0
2024-09-30T10:10:00+0900,0
2024-09-30T10:00:00+0900,0
2024-09-30T09:50:00+0900,0
2024-09-30T09:40:00+0900,0
2024-09-30T09:30:00+0900,0
2024-09-30T09:20:00+0900,0
2024-09-30T09:10:00+0900,34
2024-09-30T09:00:00+0900,120
2024-09-30T08:50:00+0900,274
2024-09-30T08:40:00+0900,318
2024-09-30T08:30:00+0900,456
