"Date and time","Solar radiation (W/m2)(A1)"
2024-09-13T21:00:00+0900,0
2024-09-13T20:50:00+0900,0
2024-09-13T20:40:00+0900,0
2024-09-13T20:30:00+0900,0
2024-09-13T20:20:00+0900,0
2024-09-13T20:10:00+0900,0
2024-09-13T20:00:04+0900,0
2024-09-13T20:00:00+0900,0
2024-09-13T19:50:00+0900,0
2024-09-13T19:40:00+0900,0
2024-09-13T19:30:00+0900,0
2024-09-13T19:20:00+0900,0
2024-09-13T19:10:00+0900,0
2024-09-13T19:00:00+0900,0
2024-09-13T18:50:00+0900,0
2024-09-13T18:40:00+0900,0
2024-09-13T18:30:00+0900,0
2024-09-13T18:20:00+0900,0
2024-09-13T18:10:00+0900,0
2024-09-13T18:00:03+0900,0
2024-09-13T18:00:00+0900,0
2024-09-13T17:50:00+0900,0
2024-09-13T17:40:00+0900,0
2024-09-13T17:30:00+0900,0
2024-09-13T17:20:00+0900,0
2024-09-13T17:10:00+0900,0
2024-09-13T17:00:00+0900,0
2024-09-13T16:50:00+0900,0
2024-09-13T16:40:00+0900,0
2024-09-13T16:30:00+0900,0
2024-09-13T16:20:00+0900,0
2024-09-13T16:10:00+0900,0
2024-09-13T16:00:00+0900,0
2024-09-13T15:50:00+0900,0
2024-09-13T15:40:00+0900,0
2024-09-13T15:30:00+0900,0
2024-09-13T15:20:00+0900,0
2024-09-13T15:10:00+0900,0
2024-09-13T15:00:00+0900,0
2024-09-13T14:50:00+0900,0
2024-09-13T14:40:00+0900,0
2024-09-13T14:30:00+0900,0
2024-09-13T14:20:00+0900,0
2024-09-13T14:10:00+0900,0
2024-09-13T14:00:00+0900,0
2024-09-13T13:50:00+0900,0
2024-09-13T13:40:00+0900,0
2024-09-13T13:30:00+0900,0
2024-09-13T13:20:00+0900,0
2024-09-13T13:10:00+0900,0
2024-09-13T13:00:00+0900,0
2024-09-13T12:50:00+0900,0
2024-09-13T12:40:00+0900,0
2024-09-13T12:30:00+0900,0
2024-09-13T12:20:00+0900,0
2024-09-13T12:10:00+0900,0
2024-09-13T12:00:00+0900,0
2024-09-13T11:50:00+0900,0
2024-09-13T11:40:00+0900,0
2024-09-13T11:30:00+0900,0
2024-09-13T11:20:00+0900,0
2024-09-13T11:10:00+0900,0
2024-09-13T11:00:00+0900,0
2024-09-13T10:50:00+0900,0
2024-09-13T10:40:00+0900,0
2024-09-13T10:30:00+0900,0
2024-09-13T10:20:00+0900,0
2024-09-13T10:10:00+0900,0
2024-09-13T10:00:00+0900,0
2024-09-13T09:50:00+0900,0
2024-09-13T09:40:00+0900,0
2024-09-13T09:30:00+0900,0
2024-09-13T09:20:00+0900,0
2024-09-13T09:10:00+0900,0
2024-09-13T09:00:00+0900,0
2024-09-13T08:50:00+0900,0
2024-09-13T08:40:00+0900,0
2024-09-13T08:30:00+0900,0
2024-09-13T08:20:00+0900,0
2024-09-13T08:10:00+0900,0
2024-09-13T08:00:00+0900,0
2024-09-13T07:50:00+0900,0
2024-09-13T07:40:00+0900,0
2024-09-13T07:30:00+0900,0
2024-09-13T07:20:00+0900,0
2024-09-13T07:10:00+0900,0
2024-09-13T07:00:00+0900,0
2024-09-13T06:50:00+0900,0
2024-09-13T06:40:00+0900,0
2024-09-13T06:30:00+0900,0
2024-09-13T06:20:00+0900,0
2024-09-13T06:10:00+0900,0
2024-09-13T06:00:00+0900,0
2024-09-13T05:50:00+0900,0
2024-09-13T05:40:00+0900,0
2024-09-13T05:30:00+0900,0
2024-09-13T05:20:00+0900,0
2024-09-13T05:10:00+0900,0
2024-09-13T05:00:00+0900,0
2024-09-13T04:50:00+0900,0
2024-09-13T04:40:00+0900,0
2024-09-13T04:30:00+0900,0
2024-09-13T04:20:00+0900,0
2024-09-13T04:10:00+0900,0
2024-09-13T04:00:00+0900,0
2024-09-13T03:50:00+0900,0
2024-09-13T03:40:00+0900,0
2024-09-13T03:30:00+0900,0
2024-09-13T03:20:00+0900,0
2024-09-13T03:10:00+0900,0
2024-09-13T03:00:00+0900,0
2024-09-13T02:50:00+0900,0
2024-09-13T02:40:00+0900,0
2024-09-13T02:30:00+0900,0
2024-09-13T02:20:00+0900,0
2024-09-13T02:10:00+0900,0
2024-09-13T02:00:04+0900,0
2024-09-13T02:00:00+0900,0
2024-09-13T01:50:00+0900,0
2024-09-13T01:40:00+0900,0
2024-09-13T01:30:00+0900,0
2024-09-13T01:20:00+0900,0
2024-09-13T01:10:00+0900,0
2024-09-13T01:00:00+0900,0
2024-09-13T00:50:00+0900,0
2024-09-13T00:40:00+0900,0
2024-09-13T00:30:00+0900,0
2024-09-13T00:20:00+0900,0
2024-09-13T00:10:00+0900,0
2024-09-13T00:00:03+0900,0
2024-09-13T00:00:00+0900,0
2024-09-12T23:50:00+0900,0
2024-09-12T23:40:00+0900,0
2024-09-12T23:30:00+0900,0
2024-09-12T23:20:00+0900,0
2024-09-12T23:10:00+0900,0
2024-09-12T23:00:03+0900,0
2024-09-12T23:00:00+0900,0
2024-09-12T22:50:00+0900,0
2024-09-12T22:40:00+0900,0
2024-09-12T22:30:00+0900,0
2024-09-12T22:20:00+0900,0
2024-09-12T22:10:00+0900,0
2024-09-12T22:00:04+0900,0
2024-09-12T22:00:00+0900,0
2024-09-12T21:50:00+0900,0
2024-09-12T21:40:00+0900,0
2024-09-12T21:30:00+0900,0
2024-09-12T21:20:00+0900,0
2024-09-12T21:10:00+0900,0
2024-09-12T21:00:00+0900,0
2024-09-12T20:50:00+0900,0
2024-09-12T20:40:00+0900,0
2024-09-12T20:30:00+0900,0
2024-09-12T20:20:00+0900,0
2024-09-12T20:10:00+0900,0
2024-09-12T20:00:00+0900,0
2024-09-12T19:50:00+0900,0
2024-09-12T19:40:00+0900,0
2024-09-12T19:30:00+0900,12
2024-09-12T19:20:00+0900,30
2024-09-12T19:10:00+0900,56
2024-09-12T19:00:00+0900,36
2024-09-12T18:50:00+0900,54
2024-09-12T18:40:00+0900,84
2024-09-12T18:30:00+0900,144
2024-09-12T18:20:00+0900,134
2024-09-12T18:10:00+0900,130
2024-09-12T18:00:00+0900,120
2024-09-12T17:50:00+0900,108
2024-09-12T17:40:00+0900,110
2024-09-12T17:30:00+0900,112
2024-09-12T17:20:00+0900,120
2024-09-12T17:10:00+0900,124
2024-09-12T17:00:00+0900,122
2024-09-12T16:50:00+0900,116
2024-09-12T16:40:00+0900,118
2024-09-12T16:30:00+0900,114
2024-09-12T16:20:00+0900,112
2024-09-12T16:10:00+0900,118
2024-09-12T16:00:00+0900,118
2024-09-12T15:50:00+0900,124
2024-09-12T15:40:00+0900,120
2024-09-12T15:30:00+0900,120
2024-09-12T15:20:00+0900,126
2024-09-12T15:10:00+0900,130
2024-09-12T15:00:00+0900,134
2024-09-12T14:50:00+0900,140
2024-09-12T14:40:00+0900,142
2024-09-12T14:30:00+0900,140
2024-09-12T14:20:00+0900,142
2024-09-12T14:10:00+0900,144
2024-09-12T14:00:00+0900,146
2024-09-12T13:50:00+0900,146
2024-09-12T13:40:00+0900,142
2024-09-12T13:30:00+0900,142
2024-09-12T13:20:00+0900,138
2024-09-12T13:10:00+0900,142
2024-09-12T13:00:00+0900,144
2024-09-12T12:50:00+0900,146
2024-09-12T12:40:00+0900,146
2024-09-12T12:30:00+0900,142
2024-09-12T12:20:00+0900,138
2024-09-12T12:10:00+0900,138
2024-09-12T12:00:00+0900,140
2024-09-12T11:50:00+0900,146
2024-09-12T11:40:00+0900,152
2024-09-12T11:30:00+0900,154
2024-09-12T11:20:00+0900,154
2024-09-12T11:10:00+0900,150
2024-09-12T11:00:00+0900,150
2024-09-12T10:50:00+0900,150
2024-09-12T10:40:00+0900,152
2024-09-12T10:30:00+0900,156
2024-09-12T10:20:00+0900,164
2024-09-12T10:10:00+0900,162
2024-09-12T10:00:00+0900,164
2024-09-12T09:50:00+0900,162
2024-09-12T09:40:00+0900,166
2024-09-12T09:30:00+0900,162
2024-09-12T09:20:00+0900,162
2024-09-12T09:10:00+0900,162
2024-09-12T09:00:00+0900,164
2024-09-12T08:50:00+0900,164
2024-09-12T08:40:00+0900,166
2024-09-12T08:30:00+0900,168
2024-09-12T08:20:00+0900,172
2024-09-12T08:10:00+0900,176
2024-09-12T08:00:00+0900,178
2024-09-12T07:50:00+0900,182
2024-09-12T07:40:00+0900,188
2024-09-12T07:30:00+0900,190
2024-09-12T07:20:00+0900,192
2024-09-12T07:10:00+0900,194
2024-09-12T07:00:00+0900,196
2024-09-12T06:50:00+0900,198
2024-09-12T06:40:00+0900,200
2024-09-12T06:30:00+0900,206
2024-09-12T06:20:00+0900,210
2024-09-12T06:10:00+0900,214
2024-09-12T06:00:00+0900,218
2024-09-12T05:50:00+0900,226
2024-09-12T05:40:00+0900,228
2024-09-12T05:30:00+0900,232
2024-09-12T05:20:00+0900,238
2024-09-12T05:10:00+0900,244
2024-09-12T05:00:00+0900,246
2024-09-12T04:50:00+0900,248
2024-09-12T04:40:00+0900,260
2024-09-12T04:30:00+0900,268
2024-09-12T04:20:00+0900,274
2024-09-12T04:10:00+0900,278
2024-09-12T04:00:00+0900,278
2024-09-12T03:50:00+0900,280
2024-09-12T03:40:00+0900,284
2024-09-12T03:30:00+0900,288
2024-09-12T03:20:00+0900,290
2024-09-12T03:10:00+0900,294
2024-09-12T03:00:00+0900,298
2024-09-12T02:50:00+0900,300
2024-09-12T02:40:00+0900,304
2024-09-12T02:30:00+0900,306
2024-09-12T02:20:00+0900,306
2024-09-12T02:10:00+0900,308
2024-09-12T02:00:00+0900,306
2024-09-12T01:50:00+0900,306
2024-09-12T01:40:00+0900,304
2024-09-12T01:30:00+0900,302
2024-09-12T01:20:00+0900,306
2024-09-12T01:10:00+0900,308
2024-09-12T01:00:00+0900,308
2024-09-12T00:50:00+0900,300
2024-09-12T00:40:00+0900,302
2024-09-12T00:30:00+0900,304
2024-09-12T00:20:00+0900,302
2024-09-12T00:10:00+0900,300
2024-09-12T00:00:00+0900,294
2024-09-11T23:50:00+0900,292
2024-09-11T23:40:00+0900,282
2024-09-11T23:30:00+0900,280
2024-09-11T23:20:00+0900,278
2024-09-11T23:10:00+0900,282
2024-09-11T23:00:00+0900,272
2024-09-11T22:50:00+0900,270
2024-09-11T22:40:00+0900,264
2024-09-11T22:30:00+0900,260
2024-09-11T22:20:00+0900,254
2024-09-11T22:10:00+0900,248
2024-09-11T22:00:00+0900,238
