"Date and time","Solar radiation (W/m2)(A1)"
2024-09-16T08:00:00+0900,0
2024-09-16T07:50:00+0900,0
2024-09-16T07:40:00+0900,0
2024-09-16T07:30:00+0900,0
2024-09-16T07:20:00+0900,0
2024-09-16T07:10:00+0900,0
2024-09-16T07:00:00+0900,0
2024-09-16T06:50:00+0900,0
2024-09-16T06:40:00+0900,2
2024-09-16T06:30:00+0900,8
2024-09-16T06:20:00+0900,24
2024-09-16T06:10:00+0900,66
2024-09-16T06:00:00+0900,92
2024-09-16T05:50:00+0900,114
2024-09-16T05:40:00+0900,188
2024-09-16T05:30:00+0900,172
2024-09-16T05:20:00+0900,218
2024-09-16T05:10:00+0900,292
2024-09-16T05:00:00+0900,358
2024-09-16T04:50:00+0900,386
2024-09-16T04:40:00+0900,290
2024-09-16T04:30:00+0900,462
2024-09-16T04:20:00+0900,396
2024-09-16T04:10:00+0900,584
2024-09-16T04:00:00+0900,610
2024-09-16T03:50:00+0900,604
2024-09-16T03:40:00+0900,632
2024-09-16T03:30:00+0900,680
2024-09-16T03:20:00+0900,694
2024-09-16T03:10:00+0900,720
2024-09-16T03:00:00+0900,748
2024-09-16T02:50:00+0900,788
2024-09-16T02:40:00+0900,844
2024-09-16T02:30:00+0900,868
2024-09-16T02:20:00+0900,878
2024-09-16T02:10:00+0900,960
2024-09-16T02:00:00+0900,550
2024-09-16T01:50:00+0900,900
2024-09-16T01:40:00+0900,920
2024-09-16T01:30:00+0900,914
2024-09-16T01:20:00+0900,932
2024-09-16T01:10:00+0900,930
2024-09-16T01:00:04+0900,942
2024-09-16T01:00:00+0900,906
2024-09-16T00:50:00+0900,972
2024-09-16T00:40:00+0900,940
2024-09-16T00:30:00+0900,934
2024-09-16T00:20:00+0900,930
2024-09-16T00:10:00+0900,928
2024-09-16T00:00:00+0900,922
2024-09-15T23:50:00+0900,916
2024-09-15T23:40:00+0900,896
2024-09-15T23:30:00+0900,884
2024-09-15T23:20:00+0900,870
2024-09-15T23:10:00+0900,850
2024-09-15T23:00:00+0900,832
2024-09-15T22:50:00+0900,806
2024-09-15T22:40:00+0900,782
2024-09-15T22:30:00+0900,766
2024-09-15T22:20:00+0900,740
2024-09-15T22:10:00+0900,732
2024-09-15T22:00:00+0900,694
2024-09-15T21:50:00+0900,646
2024-09-15T21:40:00+0900,662
2024-09-15T21:30:00+0900,322
2024-09-15T21:20:00+0900,322
